Time [s],Time Delta [ms],File Source,MOSI,MISO,Command Name,PE,Input Data Details,General Status,Sensor Data Flag,SID / add. Status,Output Data Details,Global Status Flag
0.0292831,0.006499999999999562,SMA760,0x20000010,0xFFFFFFFF,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0297634,0.4802999999999995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.02976995,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0297765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.029783,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03026375,0.48074999999999857,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0302703,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03027685,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03028335,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0307634,0.4800499999999992,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03076995,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0307765,0.00654999999999753,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.030783,0.006500000000003031,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0312634,0.4803999999999954,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03126995,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0312765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.031283,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0317634,0.4803999999999989,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03176995,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0317765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.031783,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03226345,0.4804500000000003,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03226995,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0322765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.032283,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03276345,0.4804500000000003,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03276995,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0327765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.032783,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03326345,0.4804500000000003,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03326995,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0332765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.033283,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03376345,0.4804500000000003,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03376995,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0337765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03378305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03426345,0.4803999999999989,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03426995,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0342765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03428305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03476345,0.4803999999999989,SMA760,0x3200001C,0x2800C00E,RD_MONITOR_I_DATA,,"{""SEN"": 0, ""0"": 0, ""CRC"": 7}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""DCM(MON15)"": 0, ""ME(MON14)"": 0, ""not_used(MON13)"": 0, ""CD(MON12)"": 0, ""SOC2(MON11)"": 1, ""SOC1(MON10)"": 1, ""EXT_M(MON9)"": 0, ""OTP_ECC(MON8)"": 0, ""Lock(MON7)"": 0, ""OTP(MON6)"": 0, ""not_used(MON5)"": 0, ""No_CLK(MON4)"": 0, ""not_used(MON3)"": 0, ""not_used(MON2)"": 0, ""OC2(MON1)"": 0, ""OC1(MON0)"": 0, ""CRC"": 6}",1
0.03476995,0.006499999999999562,SMA760,0x33000014,0x2800001B,RD_MONITOR_II_DATA,,"{""SEN"": 0, ""0"": 0, ""CRC"": 5}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""not_used(MON15)"": 0, ""not_used(MON14)"": 0, ""not_used(MON13)"": 0, ""not_used(MON12)"": 0, ""not_used(MON11)"": 0, ""not_used(MON10)"": 0, ""FOC_Busy_CH2(MON9)"": 0, ""FOC_Busy_CH1(MON8)"": 0, ""not_used(MON7)"": 0, ""GND_MEMS(MON6)"": 0, ""not_used(MON5)"": 0, ""GND_EXT(MON4)"": 0, ""UVA(MON3)"": 0, ""UVSI(MON2)"": 0, ""UVS(MON1)"": 0, ""EOP(MON0)"": 1, ""CRC"": 3}",1
0.0347765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03478305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03526755,0.4844999999999988,SMA760,0x34800004,0x2800000D,WR_CONFIG_1,,"{""SEN"": 0, ""1"": 1, ""0"": 0, ""Disable Die Corrosion Monitor"": 0, ""Filter Frequency Of Channel 1"": 0, ""Filter Frequency Of Channel 2"": 0, ""CRC"": 1, ""D"": 0}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""CRC"": 5}",1
0.03527405,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0352806,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03528715,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03576345,0.47629999999999895,SMA760,0x34000000,0x2800000D,WR_CONFIG_1,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Disable Die Corrosion Monitor"": 0, ""Filter Frequency Of Channel 1"": 0, ""Filter Frequency Of Channel 2"": 0, ""CRC"": 0, ""D"": 0}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""CRC"": 5}",1
0.03576995,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0357765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03578305,0.006549999999994061,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03626345,0.4804000000000058,SMA760,0x23806EFC,0x2800000D,RD_SID,,"{""SEN"": 0, ""0"": 0, ""CRC"": 7}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Sensor ID Channel 1"": 0, ""Sensor ID Channel 2"": 0, ""CRC"": 5, ""D"": 0}",1
0.03626995,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0362765,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03628305,0.006549999999994061,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03676345,0.4804000000000058,SMA760,0x23000008,0x2800377E,RD_SID,,"{""SEN"": 0, ""0"": 0, ""CRC"": 2}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Sensor ID Channel 1"": 23, ""Sensor ID Channel 2"": 27, ""CRC"": 6, ""D"": 887}",1
0.03677,0.006549999999994061,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0367765,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03678305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03726345,0.4803999999999989,SMA760,0x21000018,0x2806076F,RD_DEVICE_ID,,"{""SEN"": 0, ""0"": 0, ""CRC"": 6}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Extended device ID"": 96, ""Device ID"": 118, ""CRC"": 7, ""D"": 24694}",1
0.03727,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0372765,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03728305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03776345,0.4803999999999989,SMA760,0x22000000,0x28000209,RD_REVISION_ID,,"{""SEN"": 0, ""0"": 0, ""CRC"": 0}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Revision ID"": 32, ""CRC"": 1, ""D"": 32}",1
0.03777,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0377765,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03778305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03826345,0.4803999999999989,SMA760,0x00000004,0x2807845E,RD_SERIAL1,,"{""SEN"": 0, ""0"": 0, ""CRC"": 1}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Serial Number"": 30789, ""CRC"": 6, ""D"": 30789}",1
0.03827,0.0065500000000009995,SMA760,0x0100000C,0x2807D249,RD_SERIAL2,,"{""SEN"": 0, ""0"": 0, ""CRC"": 3}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Serial Number"": 32036, ""CRC"": 1, ""D"": 32036}",1
0.0382765,0.006499999999999562,SMA760,0x02000014,0x280A0C8D,RD_SERIAL3,,"{""SEN"": 0, ""0"": 0, ""CRC"": 5}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Serial Number"": 41160, ""CRC"": 5, ""D"": 41160}",1
0.03828305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03876345,0.4803999999999989,SMA760,0x2D00000C,0x2805344B,RD_CLOCK_COUNTER,,"{""SEN"": 0, ""0"": 0, ""CRC"": 3}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Clock Counter Value"": 21316, ""CRC"": 3, ""D"": 21316}",1
0.03877,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0387765,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03878305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03926345,0.4803999999999989,SMA760,0x2D00000C,0x28057ABE,RD_CLOCK_COUNTER,,"{""SEN"": 0, ""0"": 0, ""CRC"": 3}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Clock Counter Value"": 22443, ""CRC"": 6, ""D"": 22443}",1
0.03927,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0392765,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03928305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03976345,0.4803999999999989,SMA760,0x2D00000C,0x2805C13F,RD_CLOCK_COUNTER,,"{""SEN"": 0, ""0"": 0, ""CRC"": 3}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Clock Counter Value"": 23571, ""CRC"": 7, ""D"": 23571}",1
0.03977,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0397765,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.03978305,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0402638,0.480750000000002,SMA760,0x2D00000C,0x280607BD,RD_CLOCK_COUNTER,,"{""SEN"": 0, ""0"": 0, ""CRC"": 3}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Clock Counter Value"": 24699, ""CRC"": 5, ""D"": 24699}",1
0.0402703,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04027685,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.0402834,0.006549999999994061,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04076345,0.4800500000000027,SMA760,0x2D00000C,0x28064E1E,RD_CLOCK_COUNTER,,"{""SEN"": 0, ""0"": 0, ""CRC"": 3}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Clock Counter Value"": 25825, ""CRC"": 6, ""D"": 25825}",1
0.04077,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04077655,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04078305,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04126345,0.4803999999999989,SMA760,0x2D00000C,0x28069499,RD_CLOCK_COUNTER,,"{""SEN"": 0, ""0"": 0, ""CRC"": 3}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Clock Counter Value"": 26953, ""CRC"": 1, ""D"": 26953}",1
0.04127,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04127655,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04128305,0.006499999999999562,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04176345,0.4803999999999989,SMA760,0x2D00000C,0x2806DB0C,RD_CLOCK_COUNTER,,"{""SEN"": 0, ""0"": 0, ""CRC"": 3}","{""TFF"": 0, ""TST"": 0, ""EOP"": 1, ""0(not_used)"": 0, ""TF"": 1, ""PF"": 0}",0,{},"{""Clock Counter Value"": 28080, ""CRC"": 4, ""D"": 28080}",1
0.04177,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
0.04177655,0.0065500000000009995,SMA760,0x20000010,0x2802E089,WR_MODE,,"{""SEN"": 0, ""1"": 0, ""0"": 0, ""Voltage Mode"": 0, ""CRC"": 4, ""D"": 0}",{},{},{},"{""n/a"": 1}",{}
